# archfnmbase            ra         dec        mjd          filt  airm  object       expt  seqid                     class                type   moonsep moonill medpixval  
c4d_210506_083836_ori    270.889996 -29.530000 59340.360147 g      1.02 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      75.37   0.252          0 
c4d_210527_055410_ori    270.889996 -29.530000 59361.245949 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      15.04   0.991      10449 
c4d_210415_085649_ori    270.889996 -29.530000 59319.372798 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL     149.73   0.094          0 
c4d_210427_002750_ori    150.780000   1.750000 59331.019330 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     64.42   0.999          0 
c4d_210412_011658_ori    149.220000   1.750000 59316.053450 r      1.18 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    128.09   0.001          0 
c4d_210515_080333_ori    270.889996 -29.530000 59349.335801 r      1.02 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL     175.39   0.110          0 
c4d_210522_093038_ori      9.499996 -43.998000 59356.396280 r      1.47 ELAIS-E2      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    138.99   0.774          0 
c4d_210425_030050_ori    150.000000   3.100000 59329.125587 r      1.51 COSMOS-1      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     37.69   0.938       4582 
c4d_210526_234713_ori    150.780000   1.750000 59360.991128 g      1.25 COSMOS-3      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    101.56   0.996          0 
c4d_210415_012217_ori    150.780000   1.750000 59319.057144 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     95.52   0.077          0 
c4d_210518_074223_ori    270.889996 -29.530000 59352.321103 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL     141.77   0.350          0 
c4d_210328_072652_ori    270.889996 -29.530000 59301.310325 r      1.27 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      91.10   0.995          0 
c4d_210415_024511_ori    150.000000   3.100000 59319.114717 r      1.31 COSMOS-1      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     93.60   0.080          0 
c4d_210521_232932_ori    150.000000   3.100000 59355.978849 g      1.22 COSMOS-1      10.0 COSMOS-AGN-1              NONE                 None     30.91   0.732          0 
c4d_210602_091321_ori      9.499996 -43.998000 59367.384275 i      1.36 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     38.19   0.494       4863 
c4d_210425_102638_ori    249.501496   0.871611 59329.435169 u      1.81 WD-1635+008  100.0 None                      NONE                 None     58.48   0.955          0 
c4d_210607_231452_ori    149.220000   1.750000 59372.968666 g      1.30 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    100.71   0.055          0 
c4d_210527_064621_ori    270.889996 -29.530000 59361.282197 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      14.69   0.990       8441 
c4d_210429_083410_ori    270.889996 -29.530000 59333.357061 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A-MOON     DECaPS               GAL      21.81   0.928       5448 
c4d_210518_002809_ori    150.780000   1.750000 59352.019550 g      1.26 COSMOS-3      10.0 COSMOS-AGN-1              NONE                 None     30.60   0.321          0 
c4d_210503_023429_ori    150.000000   3.100000 59337.107282 i      1.54 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    150.89   0.578          0 
c4d_210331_023042_ori    149.220000   1.750000 59304.104657 g      1.18 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     73.58   0.922          0 
c4d_210319_004336_ori    149.220000   1.750000 59292.030283 r      1.40 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     90.99   0.265          0 
c4d_210509_090926_ori    270.889996 -29.530000 59343.381554 z      1.06 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     111.95   0.053          0 
c4d_210522_084141_ori      9.499996 -43.998000 59356.362280 r      1.78 ELAIS-E2      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    139.16   0.770          0 
c4d_210509_100921_ori    270.889996 -29.530000 59343.423170 g      1.18 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL     112.43   0.051          0 
c4d_210509_004902_ori    150.780000   1.750000 59343.034055 g      1.23 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    132.42   0.069          0 
c4d_210527_060349_ori    270.889996 -29.530000 59361.252660 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      14.97   0.991       9579 
c4d_210406_004231_ori    150.780000   1.750000 59310.029531 i      1.23 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    151.18   0.331          0 
c4d_210506_025210_ori    150.000000   3.100000 59340.119570 i      1.74 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    161.80   0.273          0 
c4d_210524_085840_ori      7.874596 -43.009600 59358.374083 g      1.57 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    123.61   0.934          0 
c4d_210509_100323_ori    270.889996 -29.530000 59343.419020 g      1.17 DECaPS-East   10.0 DECaPSEast-DDF-B          NONE                 None    112.39   0.051          0 
c4d_210324_033324_ori    150.000000   3.100000 59297.148201 i      1.23 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     31.60   0.745       8934 
c4d_210522_065500_ori    270.889996 -29.530000 59356.288199 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      89.45   0.763          0 
c4d_210602_065356_ori    270.889996 -29.530000 59367.287462 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      71.06   0.503          0 
c4d_210526_233736_ori    149.220000   1.750000 59360.984455 g      1.24 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    102.91   0.996          0 
c4d_210412_012736_ori    150.000000   3.100000 59316.060844 g      1.19 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    128.56   0.001          0 
c4d_210524_095707_ori      9.499996 -43.998000 59358.414664 i      1.32 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    122.87   0.936          0 
c4d_210406_024639_ori    150.000000   3.100000 59310.115738 g      1.24 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    153.93   0.322          0 
c4d_210406_084023_ori    270.889996 -29.530000 59310.361385 g      1.03 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None     40.34   0.298          0 
c4d_210415_101510_ori    270.889996 -29.530000 59319.427210 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     150.57   0.097          0 
c4d_210506_084040_ori    270.889996 -29.530000 59340.361580 r      1.02 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      75.38   0.252          0 
c4d_210427_075833_ori    270.889996 -29.530000 59331.332338 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      52.57   0.999       6186 
c4d_210527_085231_ori      7.874596 -43.009600 59361.369814 g      1.53 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     88.12   0.988          0 
c4d_210605_001341_ori    150.780000   1.750000 59370.009509 i      1.44 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    135.22   0.246          0 
c4d_210328_020300_ori    149.220000   1.750000 59301.085428 r      1.18 COSMOS-2      30.0 COSMOS-DDF-SEQ-A          COSMOS-MOON          EGAL     31.29   0.991       3153 
c4d_210506_090432_ori    270.889996 -29.530000 59340.378151 z      1.04 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      75.55   0.251          0 
c4d_210425_090650_ori    270.889996 -29.530000 59329.379747 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      82.20   0.952          0 
c4d_210518_071426_ori    270.889996 -29.530000 59352.301691 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL     142.09   0.348          0 
c4d_210427_081714_ori    270.889996 -29.530000 59331.345311 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      52.42   0.999       4098 
c4d_210406_030807_ori    150.000000   3.100000 59310.130641 i      1.28 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    154.13   0.321          0 
c4d_210322_014957_ori    149.220000   1.750000 59295.076363 i      1.21 COSMOS-2     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     55.92   0.547       3502 
c4d_210418_020104_ori    149.220000   1.750000 59322.084078 r      1.23 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     59.55   0.290       2045 
c4d_210515_081452_ori    270.889996 -29.530000 59349.343668 r      1.03 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL     175.33   0.110          0 
c4d_210322_003428_ori    150.780000   1.750000 59295.023939 i      1.42 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     57.68   0.542       3718 
c4d_210409_085540_ori    270.889996 -29.530000 59313.372001 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      78.48   0.072          0 
c4d_210512_002617_ori    150.000000   3.100000 59346.018253 g      1.24 COSMOS-1      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     97.67   0.001          0 
c4d_210518_075632_ori    270.889996 -29.530000 59352.330933 g      1.02 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None    141.60   0.351          0 
c4d_210322_094036_ori    270.889996 -29.530000 59295.403196 i      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     169.88   0.579          0 
c4d_210503_084324_ori    270.889996 -29.530000 59337.363478 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL      36.69   0.551       2715 
c4d_210415_100043_ori    270.889996 -29.530000 59319.417170 g      1.02 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None    150.42   0.096          0 
c4d_210512_083812_ori    270.889996 -29.530000 59346.359864 g      1.04 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL     146.86   0.003          0 
c4d_210527_061255_ori    270.889996 -29.530000 59361.258975 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      14.91   0.990       7733 
c4d_210403_004445_ori    150.000000   3.100000 59307.031085 r      1.26 COSMOS-1      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    114.57   0.654          0 
c4d_210427_024311_ori    150.000000   3.100000 59331.113322 r      1.46 COSMOS-1      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     66.51   0.999          0 
c4d_210509_095757_ori    270.889996 -29.530000 59343.415249 g      1.15 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL     112.35   0.051          0 
c4d_210324_085741_ori    270.889996 -29.530000 59297.373392 r      1.08 DECaPS-East   50.0 DECaPSEast-DDF            DECaPS               GAL     145.95   0.766          0 
c4d_210412_012456_ori    150.780000   1.750000 59316.058987 i      1.18 COSMOS-3     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    129.56   0.001          0 
c4d_210503_084647_ori    270.889996 -29.530000 59337.365826 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      36.71   0.551       2703 
c4d_210515_023903_ori    150.780000   1.750000 59349.110457 g      1.88 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     63.47   0.097          0 
c4d_210522_090628_ori      9.499996 -43.998000 59356.379491 r      1.60 ELAIS-E2      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    139.07   0.772          0 
c4d_210527_084758_ori      9.499996 -43.998000 59361.366646 r      1.60 ELAIS-E2      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     88.63   0.988          0 
c4d_210412_015824_ori    150.780000   1.750000 59316.082223 g      1.19 COSMOS-3      10.0 COSMOS-DDF-SEQ-B          NONE                 None    129.22   0.001          0 
c4d_210331_090009_ori    270.889996 -29.530000 59304.375106 g      1.04 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      45.19   0.903       4113 
c4d_210512_083612_ori    270.889996 -29.530000 59346.358482 i      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     146.84   0.003          0 
c4d_210506_024847_ori    150.000000   3.100000 59340.117216 g      1.72 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    161.83   0.274          0 
c4d_210331_091547_ori    270.889996 -29.530000 59304.385968 z      1.02 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      45.08   0.903       3081 
c4d_210331_003540_ori    149.220000   1.750000 59304.024779 r      1.28 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     72.49   0.927          0 
c4d_210515_025238_ori    149.220000   1.750000 59349.119888 r      2.11 COSMOS-2      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     61.97   0.097          0 
c4d_210412_020830_ori    150.000000   3.100000 59316.089240 i      1.22 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    128.14   0.001          0 
c4d_210328_003259_ori    149.220000   1.750000 59301.022911 r      1.32 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     30.74   0.990       6701 
c4d_210509_003418_ori    150.780000   1.750000 59343.023827 i      1.21 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    132.57   0.069          0 
c4d_210512_025924_ori    150.780000   1.750000 59346.124584 g      1.97 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     97.29   0.001          0 
c4d_210427_025714_ori    150.780000   1.750000 59331.123081 i      1.49 COSMOS-3     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     65.56   0.999          0 
c4d_210522_063317_ori    270.889996 -29.530000 59356.273119 g      1.00 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None     89.66   0.761          0 
c4d_210602_065839_ori    270.889996 -29.530000 59367.290736 r      1.02 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      71.10   0.503          0 
c4d_210515_023824_ori    150.780000   1.750000 59349.110002 g      1.87 COSMOS-3      10.0 COSMOS-DDF-SEQ-B          NONE                 None     63.48   0.096          0 
c4d_210324_083410_ori    270.889996 -29.530000 59297.357061 g      1.12 DECaPS-East   96.0 DECaPSEast-DDF            DECaPS               GAL     146.20   0.764          0 
c4d_210409_003201_ori    150.780000   1.750000 59313.022242 r      1.23 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    161.60   0.091          0 
c4d_210518_071123_ori    270.889996 -29.530000 59352.299576 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     142.12   0.348          0 
c4d_210524_002530_ori    149.220000   1.750000 59358.017712 i      1.33 COSMOS-2      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     59.15   0.911       3914 
c4d_210322_015839_ori    150.000000   3.100000 59295.082403 g      1.22 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     55.86   0.547       2042 
c4d_210522_090142_ori      7.874596 -43.009600 59356.376191 i      1.60 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    140.19   0.772          0 
c4d_210518_001106_ori    150.000000   3.100000 59352.007713 r      1.25 COSMOS-1      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     29.19   0.320       2194 
c4d_210522_070121_ori    270.889996 -29.530000 59356.292607 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL      89.38   0.763          0 
c4d_210425_012519_ori    150.000000   3.100000 59329.059251 i      1.23 COSMOS-1     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     37.14   0.935       5499 
c4d_210328_030048_ori    150.780000   1.750000 59301.125561 r      1.19 COSMOS-3      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     30.07   0.992       3261 
